,addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,secondary_filters_name,secondary_filters_tree,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
133,,,,Rbla Carmel,,8032,,,BARCELONA,2.1577035618852682,41.4248731521239,,,Horta-Guinardó,429618.1002054464,46,﻿92086033100,,True,7,,,37,134,Escultura David i Goliat Homenatge a les Brigades Internacionals,67103,1990-05-15T00:00:00,4586266.05990587,,2021-09-09T02:13:52.141633,,,,,el Carmel,,
134,,,Tel.,Carrer del Rector Triadó,Telèfons,8014,55733072,934230440,Barcelona,2.1432215181756806,41.37785807405672,Centres cívics,651,Sants-Montjuïc,428356.35456304916,53,﻿92086002472,,True,3,,,15,135,Centre Cívic Casinet d'Hostafrancs,246703,1984-05-30T00:00:00,4581058.3734327955,,2022-07-08T10:22:41.773679,65103002002004,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Centres cívics,,160177,Hostafrancs,True,20001
135,,,Tel.,Carrer del Rector Triadó,Telèfons,8014,66731068,934230440,Barcelona,2.1432215181756806,41.37785807405672,WiFi BCN,651,Sants-Montjuïc,428356.35456304916,53,﻿92086002472,,True,3,,,15,136,Centre Cívic Casinet d'Hostafrancs,246703,1984-05-30T00:00:00,4581058.3734327955,,2022-07-08T10:22:41.773679,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,,160177,Hostafrancs,True,20001
136,,,Tel.,C Rector Voltà,Telèfons,8034,59731075,932030907,BARCELONA,2.121111403839136,41.39948172834851,Esglésies catòliques,651,Sarrià-Sant Gervasi,426531.8417752807,5,﻿92086005254,,True,5,,,23,137,Parròquia de Sant Vicenç de Sarrià,246907,1985-02-12T00:00:00,4583477.515436788,,2021-03-03T22:16:18.125367,65103006000007,Planol BCN >> Llocs de culte >> Llocs de culte >> Esglésies catòliques,,162462,Sarrià,True,20001
137,,,Tel.,Via Augusta,Telèfons,8017,56732071,932672000,BARCELONA,2.1194605457742597,41.40379591152729,Universitats,651,Sarrià-Sant Gervasi,426398.70996375964,390,﻿92086005269,,True,5,,,23,138,Institut Químic de Sarrià - Campus Sarrià - IQS,28000,1987-10-27T00:00:00,4583957.872722917,,2021-07-06T22:47:47.889455,65103003001003,Planol BCN >> Educació >> Ensenyament reglat >> Universitats,,162448,Sarrià,True,20001
138,,,Centraleta,Pg Marítim Barceloneta,Telèfons,8003,61731068,932483000,BARCELONA,2.1946836219941206,41.38343360981441,Hospitals i clíniques,651,Ciutat Vella,432665.3945483664,25,﻿92086001755,,True,1,,,3,139,Hospital del Mar,197903,1989-08-10T00:00:00,4581636.097679799,,2021-11-12T12:50:38.441753,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,160039,la Barceloneta,True,20003
139,,,Tel.,Pl Mar,Telèfons,8003,,932210010,BARCELONA,2.1886847497193753,41.37344433423628,,,Ciutat Vella,432153.4277483676,1,﻿92086001760,,True,1,,,3,140,Club Natació Atlètic - Barceloneta,700911,1987-06-09T00:00:00,4580531.784356736,,2021-03-03T22:15:31.221059,,,,160041,la Barceloneta,True,20001
140,,,Tel.,Roger de Llúria,Telèfons,8009,,932155789,BARCELONA,2.1665110358255455,41.39480108686979,,,Eixample,430321.9290652298,85,﻿75990074268,,True,2,,,7,141,Bodega J. Murria,176801,1996-09-18T00:00:00,4582920.370673726,,2021-09-09T02:13:38.023630,,,,138938,la Dreta de l'Eixample,True,20001
141,,,Tel.,Carrer dels Garrofers,Telèfons,8016,68731069,934841999,Barcelona,2.1790301618213404,41.437412139312414,Cementiris,651,Nou Barris,431413.3564969582,35,﻿92086009475,,True,8,,,45,142,Cementiri Sant Andreu,141501,1985-03-28T00:00:00,4587641.013877718,,2021-10-06T13:27:16.697912,65103015000001,Planol BCN >> Serveis funeraris >> Serveis funeraris >> Cementiris,,162405,Porta,True,20001
142,,,Tel.,C Sant Adrià,Telèfons,8030,58731068,934132342,BARCELONA,2.1910236290323994,41.433957828399265,Mercats municipals,651,Sant Andreu,432411.75688731676,21,﻿92086009787,,True,9,,,60,143,Mercat de Sant Andreu,295709,1985-01-17T00:00:00,4587248.0859065065,,2022-07-05T09:51:59.707185,65103005000000,Planol BCN >> Mercats i centres comercials >> Mercats i centres comercials >> Mercats municipals,,162013,Sant Andreu,True,20001
143,,,Tel.,Pl Mercè,Telèfons,8002,59731075,933152756,BARCELONA,2.1795802549065177,41.379425179886205,Esglésies catòliques,651,Ciutat Vella,431398.33895484527,1,﻿92086000857,,True,1,,,2,144,Parròquia de la Mare de Déu de la Mercè i Sant Miquel Arcàngel - Basílica,209401,1984-05-30T00:00:00,4581202.933652775,,2021-09-01T13:22:50.857309,65103006000007,Planol BCN >> Llocs de culte >> Llocs de culte >> Esglésies catòliques,,159936,el Barri Gòtic,True,20001
144,,,Tel.,Pg Mare de Déu del Coll,Telèfons,8023,55737068,010,BARCELONA,2.1462520569914063,41.419264262411424,Parcs i jardins,651,Gràcia,428655.06968450494,77,﻿92086020872,,True,6,,,29,145,Parc de la Creueta del Coll,230000,1987-05-05T00:00:00,4585652.736681833,,2021-05-03T16:04:52.738886,65103002006000,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,,165890,el Coll,True,20001
145,,,Tel.,Pg Mare de Déu del Coll,Telèfons,8023,66731068,010,BARCELONA,2.1462520569914063,41.419264262411424,WiFi BCN,651,Gràcia,428655.06968450494,77,﻿92086020872,,True,6,,,29,146,Parc de la Creueta del Coll,230000,1987-05-05T00:00:00,4585652.736681833,,2021-05-03T16:04:52.738886,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,,165890,el Coll,True,20001
146,,,Tel.,Vidre,Telèfons,8002,,933180512,BARCELONA,2.175034436574318,41.38070755674348,,,Ciutat Vella,431019.5796076379,1,﻿90125004950,,True,1,,,2,206,Herboristeria del Rei,360200,1992-05-04T00:00:00,4581348.909150916,,2021-09-09T02:13:38.166481,,,,157762,el Barri Gòtic,True,20001
147,,,Tel.,Carrer la Rambla,Telèfons,8002,58731068,934132303,Barcelona,2.1722707591057397,41.382048894375004,Mercats municipals,651,Ciutat Vella,430789.9118095357,89,﻿92086009447,,True,1,,,1,147,Mercat de Sant Josep - La Boqueria,34308,1984-12-28T00:00:00,4581500.025629077,,2022-07-15T13:52:44.277098,65103005000000,Planol BCN >> Mercats i centres comercials >> Mercats i centres comercials >> Mercats municipals,Informació,161741,el Raval,True,20001
148,,,Informació,Av Francesc Cambó,Telèfons,8003,58731068,934132298,BARCELONA,2.1781771121189712,41.38639488164491,Mercats municipals,651,Ciutat Vella,431288.34786604624,16,﻿92086009448,,True,1,,,4,148,Mercat de Santa Caterina,132952,1984-12-28T00:00:00,4581977.8100680085,,2022-07-15T13:57:59.432059,65103005000000,Planol BCN >> Mercats i centres comercials >> Mercats i centres comercials >> Mercats municipals,,161718,"Sant Pere, Santa Caterina i la Ribera",True,20006
149,,,Tel.,Carrer de la Creu Coberta,Telèfons,8014,58731068,934132307,Barcelona,2.143853943380838,41.37516234439833,Mercats municipals,651,Sants-Montjuïc,428406.2821413866,93,﻿92086009454,,True,3,,,15,149,Mercat d'Hostafrancs,94809,1984-12-28T00:00:00,4580758.575369845,,2022-06-16T11:34:13.824574,65103005000000,Planol BCN >> Mercats i centres comercials >> Mercats i centres comercials >> Mercats municipals,,161784,Hostafrancs,True,20001
150,,,Servei a domicili,C Sant Jordi,Telèfons,8028,58731068,932694472,BARCELONA,2.1337546284183255,41.37474144032811,Mercats municipals,651,Sants-Montjuïc,427561.26936680474,6,﻿92086009455,,True,3,,,18,150,Mercat de Sants,304209,1984-12-28T00:00:00,4580720.238564051,,2022-07-15T14:00:22.389188,65103005000000,Planol BCN >> Mercats i centres comercials >> Mercats i centres comercials >> Mercats municipals,,162421,Sants,True,20039
151,,,,C Concepción Arenal,,8030,,,BARCELONA,2.184527163310618,41.43035899926197,,,Sant Andreu,431865.2232713463,211,﻿99400477810,,True,9,,,60,151,Rambla de Fabra i Puig,86108,2017-02-13T12:06:04,4586853.638640091,,2021-09-09T02:17:21.205651,,,,,Sant Andreu,,
152,,,Tel.,C Santuari,Telèfons,8032,59731075,932138229,BARCELONA,2.151319417179658,41.420132063616215,Esglésies catòliques,651,Gràcia,429079.4805441422,30,﻿92086005508,,True,6,,,29,152,Parròquia de la Mare de Déu del Coll,320307,1984-05-30T00:00:00,4585744.91687258,,2021-03-03T22:15:00.140000,65103006000007,Planol BCN >> Llocs de culte >> Llocs de culte >> Esglésies catòliques,,162357,el Coll,True,20001
153,,,Tel.,Moll Espanya,Telèfons,8039,57732077,932216521,BARCELONA,2.1830264347318584,41.37723872429205,Altres esports,651,Ciutat Vella,431684.2152250774,1,﻿92086015838,,True,1,,,2,153,Reial Club Nàutic de Barcelona,541576,1986-07-10T00:00:00,4580957.475106608,,2021-03-03T22:15:42.756380,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,165080,el Barri Gòtic,True,20001
154,,,Tel.,Moll Espanya,Telèfons,8039,57345754,932216521,BARCELONA,2.1830264347318584,41.37723872429205,Instal·lacions esportives,651,Ciutat Vella,431684.2152250774,1,﻿92086015838,,True,1,,,2,154,Reial Club Nàutic de Barcelona,541576,1986-07-10T00:00:00,4580957.475106608,,2021-03-03T22:15:42.756380,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,165080,el Barri Gòtic,True,20001
155,,,Tel.,Av Doctor Marañón,Telèfons,8028,57731070,934480400,BARCELONA,2.1144500349192548,41.38128476293865,Frontennis,651,Les Corts,425954.3518295732,17,﻿92086001900,,True,4,,,20,155,Reial Club de Polo de Barcelona,102306,1987-07-09T00:00:00,4581462.981966049,,2021-03-03T22:15:33.690948,65103004000002,Planol BCN >> Esports >> Esports d'equip >> Frontennis,,160080,la Maternitat i Sant Ramon,True,20001
156,,,Tel.,Av Doctor Marañón,Telèfons,8028,57731073,934480400,BARCELONA,2.1144500349192548,41.38128476293865,Tennis,651,Les Corts,425954.3518295732,17,﻿92086001900,,True,4,,,20,156,Reial Club de Polo de Barcelona,102306,1987-07-09T00:00:00,4581462.981966049,,2021-03-03T22:15:33.690948,65103004000005,Planol BCN >> Esports >> Esports d'equip >> Tennis,,160080,la Maternitat i Sant Ramon,True,20001
157,,,Tel.,Av Doctor Marañón,Telèfons,8028,57732077,934480400,BARCELONA,2.1144500349192548,41.38128476293865,Altres esports,651,Les Corts,425954.3518295732,17,﻿92086001900,,True,4,,,20,157,Reial Club de Polo de Barcelona,102306,1987-07-09T00:00:00,4581462.981966049,,2021-03-03T22:15:33.690948,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,160080,la Maternitat i Sant Ramon,True,20001
158,,,Tel.,Av Doctor Marañón,Telèfons,8028,57732074,934480400,BARCELONA,2.1144500349192548,41.38128476293865,Esquaix,651,Les Corts,425954.3518295732,17,﻿92086001900,,True,4,,,20,158,Reial Club de Polo de Barcelona,102306,1987-07-09T00:00:00,4581462.981966049,,2021-03-03T22:15:33.690948,65103004001006,Planol BCN >> Esports >> Esports individuals >> Esquaix,,160080,la Maternitat i Sant Ramon,True,20001
159,,,Tel.,Av Doctor Marañón,Telèfons,8028,57732071,934480400,BARCELONA,2.1144500349192548,41.38128476293865,Fitness,651,Les Corts,425954.3518295732,17,﻿92086001900,,True,4,,,20,159,Reial Club de Polo de Barcelona,102306,1987-07-09T00:00:00,4581462.981966049,,2021-03-03T22:15:33.690948,65103004001003,Planol BCN >> Esports >> Esports individuals >> Fitness,,160080,la Maternitat i Sant Ramon,True,20001
160,,,Tel.,Av Doctor Marañón,Telèfons,8028,57732072,934480400,BARCELONA,2.1144500349192548,41.38128476293865,Gimnàstica,651,Les Corts,425954.3518295732,17,﻿92086001900,,True,4,,,20,160,Reial Club de Polo de Barcelona,102306,1987-07-09T00:00:00,4581462.981966049,,2021-03-03T22:15:33.690948,65103004001004,Planol BCN >> Esports >> Esports individuals >> Gimnàstica,,160080,la Maternitat i Sant Ramon,True,20001
161,,,Tel.,Av Doctor Marañón,Telèfons,8028,57732073,934480400,BARCELONA,2.1144500349192548,41.38128476293865,Natació,651,Les Corts,425954.3518295732,17,﻿92086001900,,True,4,,,20,161,Reial Club de Polo de Barcelona,102306,1987-07-09T00:00:00,4581462.981966049,,2021-03-03T22:15:33.690948,65103004001005,Planol BCN >> Esports >> Esports individuals >> Natació,,160080,la Maternitat i Sant Ramon,True,20001
162,,,Tel.,Av Doctor Marañón,Telèfons,8028,57345754,934480400,BARCELONA,2.1144500349192548,41.38128476293865,Instal·lacions esportives,651,Les Corts,425954.3518295732,17,﻿92086001900,,True,4,,,20,162,Reial Club de Polo de Barcelona,102306,1987-07-09T00:00:00,4581462.981966049,,2021-03-03T22:15:33.690948,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,160080,la Maternitat i Sant Ramon,True,20001
163,,,Tel.,Carrer de Provença,Telèfons,8025,,932080414,Barcelona,2.173925859874078,41.40395313063026,,,Eixample,430951.4877399339,450,﻿92086004491,,True,2,,,6,163,Temple Expiatori de la Sagrada Família - Basílica,268003,1988-07-06T00:00:00,4583930.481950214,,2022-07-19T13:15:11.264930,,,Servei dAtenció al Visitant,160582,la Sagrada Família,True,20001
164,,,,Montsió,,8002,,,BARCELONA,2.1735178081132696,41.38603997054996,,,Ciutat Vella,430898.409663895,3,﻿92086027988,,True,1,,,2,164,Casa Martí - Els Quatre Gats,218300,1988-09-14T00:00:00,4581942.113336879,,2021-03-03T22:15:35.856460,,,,,el Barri Gòtic,,
165,,47,Tel.,Via Laietana,Telèfons,8003,,93 322 81 61,Barcelona,2.1747599343003583,41.38686994634933,,,Ciutat Vella,431003.14135535,47,﻿99400678741,,True,1,,,2,165,Editorial GG,177101,2021-11-02T14:28:07.510995,4582033.266200851,,2021-11-02T14:32:12.766965,,,,430112,el Barri Gòtic,True,20001
166,,,Tel.,Pl Narcisa Freixas,Telèfons,8022,57731068,934170805,BARCELONA,2.1384260681340863,41.408330066758374,Bàsquet,651,Sarrià-Sant Gervasi,427988.9954102291,2,﻿92168152775,,True,5,,,27,166,Club Tennis Barcino,225703,1989-11-23T00:00:00,4584445.309311992,,2021-03-03T22:15:38.458494,65103004000000,Planol BCN >> Esports >> Esports d'equip >> Bàsquet,,171793,el Putxet i el Farró,True,20001
167,,,Tel.,Pl Narcisa Freixas,Telèfons,8022,57731070,934170805,BARCELONA,2.1384260681340863,41.408330066758374,Frontennis,651,Sarrià-Sant Gervasi,427988.9954102291,2,﻿92168152775,,True,5,,,27,167,Club Tennis Barcino,225703,1989-11-23T00:00:00,4584445.309311992,,2021-03-03T22:15:38.458494,65103004000002,Planol BCN >> Esports >> Esports d'equip >> Frontennis,,171793,el Putxet i el Farró,True,20001
168,,,Tel.,C la Rambla,Telèfons,8002,,933170536,BARCELONA,2.1707408640195456,41.38417592716741,,,Ciutat Vella,430664.2489823396,115,﻿92086000795,,True,1,,,1,189,Reial Acadèmia de Ciències i Arts de Barcelona,34308,1987-05-14T00:00:00,4581737.388286805,,2022-07-06T12:56:45.813768,,,,160319,el Raval,True,20001
169,,,Tel.,Pl Narcisa Freixas,Telèfons,8022,57731071,934170805,BARCELONA,2.1384260681340863,41.408330066758374,Futbol sala,651,Sarrià-Sant Gervasi,427988.9954102291,2,﻿92168152775,,True,5,,,27,168,Club Tennis Barcino,225703,1989-11-23T00:00:00,4584445.309311992,,2021-03-03T22:15:38.458494,65103004000003,Planol BCN >> Esports >> Esports d'equip >> Futbol sala,,171793,el Putxet i el Farró,True,20001
170,,,Tel.,Pl Narcisa Freixas,Telèfons,8022,57731073,934170805,BARCELONA,2.1384260681340863,41.408330066758374,Tennis,651,Sarrià-Sant Gervasi,427988.9954102291,2,﻿92168152775,,True,5,,,27,169,Club Tennis Barcino,225703,1989-11-23T00:00:00,4584445.309311992,,2021-03-03T22:15:38.458494,65103004000005,Planol BCN >> Esports >> Esports d'equip >> Tennis,,171793,el Putxet i el Farró,True,20001
171,,,Tel.,Pl Narcisa Freixas,Telèfons,8022,57732077,934170805,BARCELONA,2.1384260681340863,41.408330066758374,Altres esports,651,Sarrià-Sant Gervasi,427988.9954102291,2,﻿92168152775,,True,5,,,27,170,Club Tennis Barcino,225703,1989-11-23T00:00:00,4584445.309311992,,2021-03-03T22:15:38.458494,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,171793,el Putxet i el Farró,True,20001
172,,,Tel.,Pl Narcisa Freixas,Telèfons,8022,57732074,934170805,BARCELONA,2.1384260681340863,41.408330066758374,Esquaix,651,Sarrià-Sant Gervasi,427988.9954102291,2,﻿92168152775,,True,5,,,27,171,Club Tennis Barcino,225703,1989-11-23T00:00:00,4584445.309311992,,2021-03-03T22:15:38.458494,65103004001006,Planol BCN >> Esports >> Esports individuals >> Esquaix,,171793,el Putxet i el Farró,True,20001
173,,,Tel.,Pl Narcisa Freixas,Telèfons,8022,57732071,934170805,BARCELONA,2.1384260681340863,41.408330066758374,Fitness,651,Sarrià-Sant Gervasi,427988.9954102291,2,﻿92168152775,,True,5,,,27,172,Club Tennis Barcino,225703,1989-11-23T00:00:00,4584445.309311992,,2021-03-03T22:15:38.458494,65103004001003,Planol BCN >> Esports >> Esports individuals >> Fitness,,171793,el Putxet i el Farró,True,20001
174,,,Tel.,Pl Narcisa Freixas,Telèfons,8022,57732072,934170805,BARCELONA,2.1384260681340863,41.408330066758374,Gimnàstica,651,Sarrià-Sant Gervasi,427988.9954102291,2,﻿92168152775,,True,5,,,27,173,Club Tennis Barcino,225703,1989-11-23T00:00:00,4584445.309311992,,2021-03-03T22:15:38.458494,65103004001004,Planol BCN >> Esports >> Esports individuals >> Gimnàstica,,171793,el Putxet i el Farró,True,20001
175,,,Tel.,Pl Narcisa Freixas,Telèfons,8022,57732073,934170805,BARCELONA,2.1384260681340863,41.408330066758374,Natació,651,Sarrià-Sant Gervasi,427988.9954102291,2,﻿92168152775,,True,5,,,27,174,Club Tennis Barcino,225703,1989-11-23T00:00:00,4584445.309311992,,2021-03-03T22:15:38.458494,65103004001005,Planol BCN >> Esports >> Esports individuals >> Natació,,171793,el Putxet i el Farró,True,20001
176,,,Tel.,Pl Narcisa Freixas,Telèfons,8022,57732075,934170805,BARCELONA,2.1384260681340863,41.408330066758374,Tennis taula,651,Sarrià-Sant Gervasi,427988.9954102291,2,﻿92168152775,,True,5,,,27,175,Club Tennis Barcino,225703,1989-11-23T00:00:00,4584445.309311992,,2021-03-03T22:15:38.458494,65103004001007,Planol BCN >> Esports >> Esports individuals >> Tennis taula,,171793,el Putxet i el Farró,True,20001
177,,,Tel.,Pl Narcisa Freixas,Telèfons,8022,57345754,934170805,BARCELONA,2.1384260681340863,41.408330066758374,Instal·lacions esportives,651,Sarrià-Sant Gervasi,427988.9954102291,2,﻿92168152775,,True,5,,,27,176,Club Tennis Barcino,225703,1989-11-23T00:00:00,4584445.309311992,,2021-03-03T22:15:38.458494,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,171793,el Putxet i el Farró,True,20001
178,,,Tel.,C Canalejas,Telèfons,8028,56731069,934222440,BARCELONA,2.1280851779733574,41.371862900455916,Ensenyament infantil (3-6 anys),651,Sants-Montjuïc,427083.9490766964,107,﻿92168165555,,True,3,,,17,177,Escola Lluís Vives,59105,1987-09-30T00:00:00,4580405.42153481,,2021-03-03T22:16:06.214106,65103003000001,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys),,171720,Sants - Badal,True,20001
179,,,Tel.,C Canalejas,Telèfons,8028,56732068,934222440,BARCELONA,2.1280851779733574,41.371862900455916,Educació primària,651,Sants-Montjuïc,427083.9490766964,107,﻿92168165555,,True,3,,,17,178,Escola Lluís Vives,59105,1987-09-30T00:00:00,4580405.42153481,,2021-03-03T22:16:06.214106,65103003001000,Planol BCN >> Educació >> Ensenyament reglat >> Educació primària,,171720,Sants - Badal,True,20001
180,,,Tel.,Plaça de la Concòrdia,Telèfons,8014,55733072,934101007,Barcelona,2.1325216465394625,41.38679400774151,Centres cívics,651,Les Corts,427471.55495053215,13,﻿92086017856,,True,4,,,19,179,Centre Cívic Can Deu,86403,1986-12-09T00:00:00,4582059.327475302,,2022-07-01T14:12:03.469091,65103002002004,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Centres cívics,,164300,les Corts,True,20001
181,,,Tel.,Plaça de la Concòrdia,Telèfons,8014,66731068,934101007,Barcelona,2.1325216465394625,41.38679400774151,WiFi BCN,651,Les Corts,427471.55495053215,13,﻿92086017856,,True,4,,,19,180,Centre Cívic Can Deu,86403,1986-12-09T00:00:00,4582059.327475302,,2022-07-01T14:12:03.469091,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,,164300,les Corts,True,20001
182,,,Tel.,Av Exèrcit,Telèfons,8034,,932044200,BARCELONA,2.110666688042147,41.38730794999315,,,Les Corts,425644.8646899449,1,﻿92086009618,,True,4,,,21,181,Quarter Bruc,7305,1988-01-05T00:00:00,4582134.90734099,,2021-03-03T22:15:35.554754,,,,162058,Pedralbes,True,20001
183,,,Consergeria,Avinguda d'Eduard Maristany,Telèfons,8019,56732071,934137400,Barcelona,2.2220511148010376,41.412651947747435,Universitats,651,Sant Martí,434982.80739594856,16,﻿92086019684,,True,10,,,70,182,Escola d'Enginyeria de Barcelona Est - UPC,701559,1990-01-24T00:00:00,4584858.970695247,,2022-06-30T12:25:15.841283,65103003001003,Planol BCN >> Educació >> Ensenyament reglat >> Universitats,,166172,el Besòs i el Maresme,True,20012
184,,,Tel.,Carrer Gran de Sant Andreu,Telèfons,8030,61732068,933452341,Barcelona,2.189772892493236,41.43515149016144,Farmàcies,651,Sant Andreu,432308.4998626137,260,﻿75990113051,,True,9,,,60,183,Farmàcia Franquesa Grau,296202,1996-09-18T00:00:00,4587381.582585285,,2022-07-05T10:23:16.761141,65103008001000,Planol BCN >> Sanitat >> Farmàcies >> Farmàcies,,142462,Sant Andreu,True,20001
185,,,Tel.,C Mineria,Telèfons,8038,55737068,010,BARCELONA,2.137749555318519,41.36437449049291,Parcs i jardins,651,Sants-Montjuïc,427883.8954769356,16,﻿92086029921,,True,3,,,13,184,Parc de Can Sabaté,212406,1989-04-12T00:00:00,4579565.986902864,,2021-06-10T09:07:09.654430,65103002006000,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,,168139,la Marina de Port,True,20001
186,,,Tel.,C Mineria,Telèfons,8038,66731068,010,BARCELONA,2.137749555318519,41.36437449049291,WiFi BCN,651,Sants-Montjuïc,427883.8954769356,16,﻿92086029921,,True,3,,,13,185,Parc de Can Sabaté,212406,1989-04-12T00:00:00,4579565.986902864,,2021-06-10T09:07:09.654430,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,,168139,la Marina de Port,True,20001
187,,,Tel.,C Gran de Sant Andreu,Telèfons,8030,61732068,933466356,BARCELONA,2.1892905825595,41.43381060796746,Farmàcies,651,Sant Andreu,432266.8102970688,211,﻿75990149835,,True,9,,,60,186,Farmàcia Clapés Viñas,296202,1996-09-18T00:00:00,4587233.096023567,,2022-07-05T10:52:26.871035,65103008001000,Planol BCN >> Sanitat >> Farmàcies >> Farmàcies,,145366,Sant Andreu,True,20001
188,,,Tel.,C Gran de Sant Andreu,Telèfons,8030,61732070,933466356,BARCELONA,2.1892905825595,41.43381060796746,Farmàcies servei de 9 a 22 h tot l'any,651,Sant Andreu,432266.8102970688,211,﻿75990149835,,True,9,,,60,187,Farmàcia Clapés Viñas,296202,1996-09-18T00:00:00,4587233.096023567,,2022-07-05T10:52:26.871035,65103008001002,Planol BCN >> Sanitat >> Farmàcies >> Farmàcies servei de 9 a 22 h tot l'any,,145366,Sant Andreu,True,20001
189,,,Tel.,C la Rambla,Telèfons,8002,,933016027,BARCELONA,2.1727040810941585,41.381562357710784,,,Ciutat Vella,430825.62847346766,83,﻿75990115450,,True,1,,,1,188,Pastisseria Escribà *La Rambla,34308,1996-09-18T00:00:00,4581445.665166939,,2021-09-09T02:13:41.189391,,,,143500,el Raval,True,20001
190,,,Tel.,C Balmes,Telèfons,8006,,934156000,BARCELONA,2.1540111781345663,41.39576394046428,,,Sarrià-Sant Gervasi,429277.99918550346,169,﻿92086010518,,True,5,,,26,190,Círculo Ecuestre,32700,1986-01-08T00:00:00,4583037.393315411,,2021-03-03T22:15:34.192084,,,,163494,Sant Gervasi - Galvany,True,20001
191,,,Tel.,Pg Gràcia,Telèfons,8007,,934617460,BARCELONA,2.1651128906872135,41.39161297296297,,,Eixample,430201.6353074246,41,﻿92086008866,,True,2,,,7,191,Casa Amatller,148307,1984-12-10T00:00:00,4582567.556090991,,2021-09-01T13:14:12.034493,,,Venda d'entrades,162410,la Dreta de l'Eixample,True,20001
192,,,Tel.,C Sant Pau,Telèfons,8001,54731072,933023138,BARCELONA,2.1725113181323525,41.37962578754925,Hotels 1 estr.,651,Ciutat Vella,430807.4576943178,34,﻿75990115932,,True,1,,,1,192,Hotel Peninsular - HB-003154,308505,1996-09-18T00:00:00,4581230.824260125,,2021-03-03T22:14:28.424610,65103001000004,Planol BCN >> Allotjament >> Hotels >> Hotels 1 estr.,,144375,el Raval,True,20001
193,,,Tel.,C Monlau,Telèfons,8027,56733068,933408204,BARCELONA,2.1906007422317457,41.42299752907012,Adults,651,Sant Andreu,432365.0505849587,2,﻿75990089052,,True,9,,,61,193,Centre Educatiu Monlau,216509,1996-09-18T00:00:00,4586031.612751043,,2021-03-03T22:15:54.263691,65103003002000,Planol BCN >> Educació >> Ensenyament no reglat >> Adults,Edifici Monlau,140533,la Sagrera,True,20001
194,,,Tel.,C Monlau,Telèfons,8027,56732069,933408204,BARCELONA,2.1906007422317457,41.42299752907012,Educació secundària,651,Sant Andreu,432365.0505849587,2,﻿75990089052,,True,9,,,61,194,Centre Educatiu Monlau,216509,1996-09-18T00:00:00,4586031.612751043,,2021-03-03T22:15:54.263691,65103003001001,Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària,Edifici Monlau,140533,la Sagrera,True,20001
195,,,Tel.,C Monlau,Telèfons,8027,56732073,933408204,BARCELONA,2.1906007422317457,41.42299752907012,Formació professional,651,Sant Andreu,432365.0505849587,2,﻿75990089052,,True,9,,,61,195,Centre Educatiu Monlau,216509,1996-09-18T00:00:00,4586031.612751043,,2021-03-03T22:15:54.263691,65103003001005,Planol BCN >> Educació >> Ensenyament reglat >> Formació professional,Edifici Monlau,140533,la Sagrera,True,20001
196,,,,Av Tibidabo,,8022,,,BARCELONA,2.1370219362887046,41.41053474585558,,,Sarrià-Sant Gervasi,427874.0744737985,4,﻿99400387295,,True,5,,,25,196,L'avinguda del Tibidabo,101008,2015-05-25T14:19:35,4584691.238889567,,2022-04-26T11:35:41.566288,,,,,Sant Gervasi - la Bonanova,,
197,,,,Pg Gràcia,,8008,,,BARCELONA,2.16320320889263,41.39399544115184,,,Eixample,430044.5347789803,80,﻿99400387306,,True,2,,,7,197,El Passeig de Gràcia,148307,2015-05-25T15:30:49,4582833.594463012,,2021-09-06T08:45:44.102353,,,,,la Dreta de l'Eixample,,
